variant,split,sample_index,crop_name,assignment_used,direct_eval_miou,direct_eval_ari,swapped_eval_miou,swapped_eval_ari,selected_level_names_json,coarsest_level_name,raw_level_names_json,raw_level_shapes_json,aligned_level_shapes_json,coarsest_grid_height,coarsest_grid_width,probe_projection_dim,probe_embedding_dim,learnable_gates,gate_logits_json,gate_weights_json,final_gate_weights_compact,kmeans_backend,kmeans_metric,kmeans_num_clusters,checkpoint_path,evaluation_view,evaluation_contract,eval_miou,eval_ari
fpn_2_only,test,0,1,"cluster_0->texture_a,cluster_1->texture_b",0.9506742325662134,0.928732910417553,0.007538409141064359,0.928732910417553,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.9506742325662134,0.928732910417553
fpn_2_only,test,1,101,"cluster_0->texture_a,cluster_1->texture_b",0.8513949221459665,0.7119359734799893,0.03942483141430528,0.7119359734799893,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.8513949221459665,0.7119359734799893
fpn_2_only,test,2,102,"cluster_0->texture_a,cluster_1->texture_b",0.8921173986558117,0.7875348421969318,0.02855085424997568,0.7875348421969318,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.8921173986558117,0.7875348421969318
fpn_2_only,test,3,103,"cluster_1->texture_a,cluster_0->texture_b",0.02436788821411304,0.812272368791811,0.8906690227219756,0.812272368791811,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.8906690227219756,0.812272368791811
fpn_2_only,test,4,104,"cluster_1->texture_a,cluster_0->texture_b",0.01984380587262631,0.5622119123880689,0.6966857907397408,0.5622119123880689,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.6966857907397408,0.5622119123880689
fpn_2_only,test,5,106,"cluster_1->texture_a,cluster_0->texture_b",0.034069553068710415,0.6954818914695752,0.800295594717293,0.6954818914695752,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.800295594717293,0.6954818914695752
fpn_2_only,test,6,12,"cluster_0->texture_a,cluster_1->texture_b",0.9208811585227784,0.8421040308706361,0.020868771623759465,0.8421040308706361,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.9208811585227784,0.8421040308706361
fpn_2_only,test,7,121,"cluster_0->texture_a,cluster_1->texture_b",0.9453220604932571,0.8951385648257982,0.013589538913865199,0.8951385648257982,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.9453220604932571,0.8951385648257982
fpn_2_only,test,8,122,"cluster_0->texture_a,cluster_1->texture_b",0.9133719544212524,0.827271023935995,0.022661133711180427,0.827271023935995,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.9133719544212524,0.827271023935995
fpn_2_only,test,9,125,"cluster_0->texture_a,cluster_1->texture_b",0.963532296462508,0.9366621213596322,0.007892603278891323,0.9366621213596322,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.963532296462508,0.9366621213596322
fpn_2_only,test,10,128,"cluster_0->texture_a,cluster_1->texture_b",0.9322034788605307,0.8842377402941534,0.014596647949442387,0.8842377402941534,"[""fpn_2""]",fpn_2,"[""fpn_2"", ""fpn_1"", ""fpn_0""]","{""fpn_0"": [256, 288, 288], ""fpn_1"": [256, 144, 144], ""fpn_2"": [256, 72, 72]}","{""fpn_2"": [256, 72, 72]}",72,72,64,32,False,[0.0],"{""fpn_2"": 1.0}",fpn_2=1.000,deterministic_kmeans,cosine,2,outputs/rwtd_sam3_auto/coarse_vs_fine_sam_scales/stage2/train_fpn_2_only_test/checkpoint.pt,permutation_invariant_binary_partition,architexture_binary_v1,0.9322034788605307,0.8842377402941534
